img,Class
img_38229.jpg,Operating the radio
img_3823.jpg,Texting - left
img_38230.jpg,Texting - left
img_38231.jpg,Operating the radio
img_38233.jpg,Talking on the phone - right
img_38234.jpg,Texting - left
img_38235.jpg,Operating the radio
img_38236.jpg,Hair and makeup
img_38237.jpg,Texting - left
img_38240.jpg,Operating the radio
img_38241.jpg,Operating the radio
img_38243.jpg,Hair and makeup
img_38245.jpg,Operating the radio
img_38246.jpg,Talking on the phone - right
img_38247.jpg,Drinking
img_38248.jpg,Drinking
img_38249.jpg,Operating the radio
img_38251.jpg,Hair and makeup
img_38252.jpg,Operating the radio
img_38253.jpg,Operating the radio
img_38255.jpg,Hair and makeup
img_38256.jpg,Hair and makeup
img_38257.jpg,Texting - left
img_38258.jpg,Talking on the phone - right
img_38259.jpg,Hair and makeup
img_3826.jpg,Reaching behind
img_38260.jpg,Talking on the phone - left
img_38261.jpg,Operating the radio
img_38263.jpg,Talking on the phone - left
img_38264.jpg,Texting - left
img_38265.jpg,Hair and makeup
img_38266.jpg,Hair and makeup
img_38267.jpg,Reaching behind
img_38268.jpg,Drinking
img_38269.jpg,Hair and makeup
img_3827.jpg,Hair and makeup
img_38270.jpg,Operating the radio
img_38271.jpg,Talking on the phone - right
img_38272.jpg,Drinking
img_38273.jpg,Talking on the phone - left
img_38275.jpg,Reaching behind
img_38277.jpg,Texting - left
img_38278.jpg,Reaching behind
img_38279.jpg,Talking on the phone - left
img_3828.jpg,Talking on the phone - right
img_38280.jpg,Hair and makeup
img_38281.jpg,Operating the radio
img_38283.jpg,Operating the radio
img_38284.jpg,Operating the radio
img_38285.jpg,Talking on the phone - left
img_38286.jpg,Hair and makeup
img_38287.jpg,Safe driving
img_38289.jpg,Reaching behind
img_3829.jpg,Talking on the phone - left
img_38292.jpg,Texting - left
img_38293.jpg,Hair and makeup
img_38295.jpg,Drinking
img_38296.jpg,Operating the radio
img_38298.jpg,Talking on the phone - left
img_3830.jpg,Reaching behind
img_38300.jpg,Safe driving
img_38301.jpg,Hair and makeup
img_38302.jpg,Talking on the phone - left
img_38303.jpg,Hair and makeup
img_38304.jpg,Hair and makeup
img_38306.jpg,Texting - left
img_38307.jpg,Operating the radio
img_38308.jpg,Talking on the phone - left
img_38310.jpg,Reaching behind
img_38311.jpg,Texting - left
img_38313.jpg,Operating the radio
img_38314.jpg,Safe driving
img_38315.jpg,Safe driving
img_38318.jpg,Talking on the phone - right
img_38319.jpg,Hair and makeup
img_3832.jpg,Talking on the phone - left
img_38320.jpg,Reaching behind
img_38323.jpg,Drinking
img_38324.jpg,Hair and makeup
img_38325.jpg,Safe driving
img_38326.jpg,Reaching behind
img_38327.jpg,Operating the radio
img_38328.jpg,Texting - left
img_38329.jpg,Talking on the phone - left
img_3833.jpg,Hair and makeup
img_38330.jpg,Hair and makeup
img_38332.jpg,Hair and makeup
img_38333.jpg,Hair and makeup
img_38334.jpg,Talking on the phone - left
img_38335.jpg,Hair and makeup
img_38336.jpg,Talking on the phone - left
img_38339.jpg,Operating the radio
img_38340.jpg,Operating the radio
img_38341.jpg,Talking on the phone - right
img_38342.jpg,Reaching behind
img_38343.jpg,Talking on the phone - left
img_38344.jpg,Operating the radio
img_38351.jpg,Talking on the phone - left
img_38352.jpg,Texting - left
img_38353.jpg,Talking on the phone - right
img_38354.jpg,Hair and makeup
img_38355.jpg,Reaching behind
img_38356.jpg,Hair and makeup
img_38357.jpg,Operating the radio
img_38358.jpg,Operating the radio
img_38359.jpg,Operating the radio
img_3836.jpg,Operating the radio
img_38360.jpg,Reaching behind
img_38361.jpg,Drinking
img_38362.jpg,Operating the radio
img_38363.jpg,Drinking
img_38364.jpg,Talking on the phone - right
img_38365.jpg,Reaching behind
img_38366.jpg,Drinking
img_38367.jpg,Texting - left
img_38368.jpg,Texting - right
img_38370.jpg,Safe driving
img_38372.jpg,Texting - left
img_38373.jpg,Texting - left
img_38374.jpg,Reaching behind
img_38375.jpg,Texting - right
img_38376.jpg,Operating the radio
img_38378.jpg,Operating the radio
img_38379.jpg,Talking on the phone - right
img_38380.jpg,Texting - left
img_38381.jpg,Talking on the phone - left
img_38383.jpg,Texting - right
img_38385.jpg,Operating the radio
img_38386.jpg,Operating the radio
img_38387.jpg,Talking on the phone - right
img_38388.jpg,Hair and makeup
img_38389.jpg,Hair and makeup
img_3839.jpg,Texting - left
img_38390.jpg,Hair and makeup
img_38392.jpg,Hair and makeup
img_38393.jpg,Operating the radio
img_38394.jpg,Drinking
img_38395.jpg,Operating the radio
img_38396.jpg,Talking on the phone - right
img_38397.jpg,Talking on the phone - right
img_38399.jpg,Operating the radio
img_384.jpg,Operating the radio
img_3840.jpg,Operating the radio
img_38400.jpg,Texting - left
img_38401.jpg,Operating the radio
img_38402.jpg,Safe driving
img_38403.jpg,Safe driving
img_38404.jpg,Hair and makeup
img_38405.jpg,Drinking
img_38406.jpg,Operating the radio
img_38407.jpg,Reaching behind
img_38408.jpg,Drinking
img_38409.jpg,Drinking
img_3841.jpg,Reaching behind
img_38410.jpg,Texting - left
img_38411.jpg,Talking on the phone - right
img_38412.jpg,Safe driving
img_38414.jpg,Reaching behind
img_38415.jpg,Texting - left
img_38416.jpg,Hair and makeup
img_38418.jpg,Talking on the phone - left
img_38419.jpg,Drinking
img_3842.jpg,Texting - right
img_38420.jpg,Talking on the phone - right
img_38421.jpg,Operating the radio
img_38423.jpg,Operating the radio
img_38424.jpg,Texting - right
img_38425.jpg,Texting - left
img_38426.jpg,Drinking
img_3843.jpg,Reaching behind
img_38430.jpg,Safe driving
img_38432.jpg,Hair and makeup
img_38435.jpg,Talking on the phone - right
img_38436.jpg,Hair and makeup
img_38437.jpg,Operating the radio
img_38438.jpg,Talking on the phone - left
img_38439.jpg,Drinking
img_3844.jpg,Talking on the phone - left
img_38440.jpg,Hair and makeup
img_38441.jpg,Hair and makeup
img_38442.jpg,Operating the radio
img_38443.jpg,Hair and makeup
img_38446.jpg,Drinking
img_38447.jpg,Drinking
img_38448.jpg,Talking on the phone - left
img_38449.jpg,Reaching behind
img_38450.jpg,Drinking
img_38452.jpg,Operating the radio
img_38454.jpg,Talking on the phone - left
img_38455.jpg,Reaching behind
img_38456.jpg,Hair and makeup
img_38458.jpg,Hair and makeup
img_38459.jpg,Reaching behind
img_3846.jpg,Reaching behind
img_38460.jpg,Operating the radio
img_38461.jpg,Talking on the phone - left
img_38462.jpg,Operating the radio
img_38464.jpg,Reaching behind
img_38465.jpg,Operating the radio
img_38466.jpg,Drinking
img_38468.jpg,Operating the radio
img_3847.jpg,Talking on the phone - right
img_38471.jpg,Talking on the phone - right
img_38472.jpg,Operating the radio
img_38473.jpg,Operating the radio
img_38474.jpg,Talking on the phone - left
img_38475.jpg,Texting - left
img_38477.jpg,Drinking
img_38479.jpg,Safe driving
img_3848.jpg,Texting - right
img_38480.jpg,Reaching behind
img_38481.jpg,Texting - left
img_38482.jpg,Hair and makeup
img_38483.jpg,Talking on the phone - left
img_38484.jpg,Talking on the phone - right
img_38485.jpg,Talking on the phone - left
img_38487.jpg,Texting - right
img_38488.jpg,Drinking
img_38489.jpg,Drinking
img_3849.jpg,Drinking
img_38491.jpg,Texting - right
img_38493.jpg,Safe driving
img_38494.jpg,Operating the radio
img_38496.jpg,Drinking
img_38497.jpg,Hair and makeup
img_38498.jpg,Talking on the phone - right
img_38499.jpg,Operating the radio
img_385.jpg,Talking on the phone - left
img_38500.jpg,Drinking
img_38501.jpg,Texting - left
img_38503.jpg,Operating the radio
img_38504.jpg,Hair and makeup
img_38505.jpg,Operating the radio
img_38506.jpg,Reaching behind
img_38507.jpg,Talking on the phone - left
img_38508.jpg,Drinking
img_38509.jpg,Talking on the phone - left
img_3851.jpg,Drinking
img_38510.jpg,Texting - right
img_38511.jpg,Texting - right
img_38513.jpg,Talking on the phone - right
img_38515.jpg,Reaching behind
img_38516.jpg,Operating the radio
img_38517.jpg,Talking on the phone - right
img_38518.jpg,Operating the radio
img_38519.jpg,Operating the radio
img_3852.jpg,Safe driving
img_38520.jpg,Talking on the phone - left
img_38521.jpg,Talking on the phone - left
img_38522.jpg,Drinking
img_38523.jpg,Hair and makeup
img_38524.jpg,Operating the radio
img_38525.jpg,Operating the radio
img_38526.jpg,Safe driving
img_38527.jpg,Operating the radio
img_38528.jpg,Hair and makeup
img_38529.jpg,Texting - left
img_3853.jpg,Safe driving
img_38530.jpg,Hair and makeup
img_38531.jpg,Texting - left
img_38532.jpg,Drinking
img_38534.jpg,Hair and makeup
img_38535.jpg,Safe driving
img_38537.jpg,Talking on the phone - left
img_38540.jpg,Talking to passenger
img_38542.jpg,Texting - left
img_38546.jpg,Hair and makeup
img_38547.jpg,Operating the radio
img_38548.jpg,Operating the radio
img_38549.jpg,Operating the radio
img_3855.jpg,Texting - left
img_38550.jpg,Hair and makeup
img_38551.jpg,Texting - left
img_38552.jpg,Reaching behind
img_38553.jpg,Talking to passenger
img_38554.jpg,Operating the radio
img_38555.jpg,Texting - left
img_38556.jpg,Talking on the phone - right
img_38557.jpg,Talking to passenger
img_38558.jpg,Texting - left
img_38559.jpg,Reaching behind
img_3856.jpg,Talking on the phone - right
img_38560.jpg,Hair and makeup
img_38561.jpg,Talking on the phone - right
img_38562.jpg,Talking to passenger
img_38564.jpg,Talking on the phone - left
img_38566.jpg,Talking on the phone - left
img_38567.jpg,Texting - left
img_38568.jpg,Reaching behind
img_38569.jpg,Talking on the phone - right
img_3857.jpg,Operating the radio
img_38570.jpg,Reaching behind
img_38571.jpg,Drinking
img_38572.jpg,Hair and makeup
img_38573.jpg,Texting - left
img_38574.jpg,Drinking
img_38576.jpg,Safe driving
img_38577.jpg,Texting - right
img_38578.jpg,Texting - left
img_38579.jpg,Texting - left
img_3858.jpg,Drinking
img_38580.jpg,Safe driving
img_38582.jpg,Operating the radio
img_38584.jpg,Talking on the phone - left
img_38585.jpg,Texting - left
img_38586.jpg,Talking on the phone - right
img_38587.jpg,Hair and makeup
img_38588.jpg,Operating the radio
img_38589.jpg,Talking on the phone - left
img_3859.jpg,Operating the radio
img_38590.jpg,Operating the radio
img_38591.jpg,Hair and makeup
img_38592.jpg,Talking on the phone - right
img_38595.jpg,Reaching behind
img_38596.jpg,Operating the radio
img_38597.jpg,Talking on the phone - left
img_38598.jpg,Texting - left
img_38599.jpg,Hair and makeup
img_386.jpg,Talking on the phone - left
img_3860.jpg,Hair and makeup
img_38600.jpg,Reaching behind
img_38601.jpg,Operating the radio
img_38602.jpg,Operating the radio
img_38603.jpg,Talking on the phone - left
img_38604.jpg,Safe driving
img_38605.jpg,Drinking
img_38606.jpg,Operating the radio
img_38608.jpg,Texting - right
img_38609.jpg,Talking on the phone - right
img_3861.jpg,Texting - left
img_38610.jpg,Hair and makeup
img_38611.jpg,Reaching behind
img_38612.jpg,Operating the radio
img_38614.jpg,Operating the radio
img_38618.jpg,Hair and makeup
img_3862.jpg,Texting - left
img_38620.jpg,Drinking
img_38622.jpg,Talking on the phone - left
img_38623.jpg,Operating the radio
img_38624.jpg,Hair and makeup
img_38625.jpg,Texting - left
img_38626.jpg,Hair and makeup
img_38627.jpg,Talking on the phone - left
img_38629.jpg,Texting - right
img_3863.jpg,Operating the radio
img_38630.jpg,Talking on the phone - right
img_38631.jpg,Operating the radio
img_38632.jpg,Safe driving
img_38633.jpg,Talking on the phone - left
img_38635.jpg,Reaching behind
img_38636.jpg,Talking on the phone - left
img_38637.jpg,Talking on the phone - left
img_38639.jpg,Operating the radio
img_3864.jpg,Talking to passenger
img_38640.jpg,Talking on the phone - left
img_38641.jpg,Hair and makeup
img_38642.jpg,Safe driving
img_38643.jpg,Talking on the phone - left
img_38644.jpg,Texting - left
img_38645.jpg,Safe driving
img_38646.jpg,Talking on the phone - right
img_38648.jpg,Reaching behind
img_3865.jpg,Hair and makeup
img_38650.jpg,Hair and makeup
img_38651.jpg,Hair and makeup
img_38652.jpg,Operating the radio
img_38653.jpg,Operating the radio
img_38654.jpg,Texting - left
img_38655.jpg,Texting - right
img_38656.jpg,Hair and makeup
img_38658.jpg,Talking on the phone - right
img_38659.jpg,Reaching behind
img_38660.jpg,Talking on the phone - left
img_38661.jpg,Talking on the phone - left
img_38662.jpg,Operating the radio
img_38663.jpg,Texting - left
img_38664.jpg,Operating the radio
img_38665.jpg,Operating the radio
img_38667.jpg,Hair and makeup
img_38668.jpg,Drinking
img_38669.jpg,Hair and makeup
img_3867.jpg,Operating the radio
img_38671.jpg,Reaching behind
img_38672.jpg,Texting - left
img_38673.jpg,Talking on the phone - left
img_38674.jpg,Talking on the phone - left
img_38675.jpg,Hair and makeup
img_38676.jpg,Hair and makeup
img_38677.jpg,Drinking
img_38678.jpg,Drinking
img_38679.jpg,Reaching behind
img_3868.jpg,Talking on the phone - left
img_38680.jpg,Operating the radio
img_38681.jpg,Drinking
img_38682.jpg,Operating the radio
img_38683.jpg,Talking on the phone - left
img_38687.jpg,Texting - right
img_38689.jpg,Reaching behind
img_3869.jpg,Talking on the phone - left
img_38690.jpg,Talking on the phone - left
img_38691.jpg,Operating the radio
img_38693.jpg,Talking on the phone - left
img_38695.jpg,Hair and makeup
img_38697.jpg,Talking to passenger
img_38698.jpg,Texting - right
img_38699.jpg,Talking on the phone - right
img_387.jpg,Talking on the phone - left
img_3870.jpg,Drinking
img_38700.jpg,Drinking
img_38702.jpg,Drinking
img_38705.jpg,Drinking
img_38706.jpg,Talking on the phone - left
img_38707.jpg,Talking on the phone - left
img_38709.jpg,Operating the radio
img_3871.jpg,Hair and makeup
img_38710.jpg,Talking on the phone - left
img_38711.jpg,Operating the radio
img_38712.jpg,Safe driving
img_38713.jpg,Operating the radio
img_38714.jpg,Texting - left
img_38715.jpg,Texting - right
img_38716.jpg,Talking on the phone - left
img_38719.jpg,Talking on the phone - left
img_3872.jpg,Operating the radio
img_38723.jpg,Drinking
img_38724.jpg,Texting - right
img_38725.jpg,Hair and makeup
img_38726.jpg,Reaching behind
img_38728.jpg,Talking on the phone - left
img_38729.jpg,Operating the radio
img_38736.jpg,Talking on the phone - right
img_38737.jpg,Drinking
img_38739.jpg,Talking on the phone - left
img_3874.jpg,Hair and makeup
img_38743.jpg,Reaching behind
img_38744.jpg,Safe driving
img_38745.jpg,Talking on the phone - right
img_38747.jpg,Drinking
img_38748.jpg,Hair and makeup
img_38749.jpg,Reaching behind
img_3875.jpg,Talking on the phone - left
img_38750.jpg,Talking on the phone - right
img_38751.jpg,Talking on the phone - left
img_38753.jpg,Drinking
img_38755.jpg,Operating the radio
img_38756.jpg,Talking to passenger
img_38757.jpg,Talking to passenger
img_38758.jpg,Reaching behind
img_3876.jpg,Talking on the phone - right
img_38760.jpg,Operating the radio
img_38762.jpg,Texting - left
img_38763.jpg,Reaching behind
img_38765.jpg,Reaching behind
img_38767.jpg,Texting - left
img_38768.jpg,Talking on the phone - right
img_38769.jpg,Operating the radio
img_3877.jpg,Talking on the phone - left
img_38770.jpg,Hair and makeup
img_38771.jpg,Talking on the phone - left
img_38772.jpg,Texting - left
img_38774.jpg,Texting - right
img_38775.jpg,Talking to passenger
img_38776.jpg,Texting - right
img_38777.jpg,Texting - left
img_38778.jpg,Talking on the phone - right
img_38779.jpg,Safe driving
img_3878.jpg,Talking on the phone - right
img_38780.jpg,Hair and makeup
img_38781.jpg,Texting - left
img_38782.jpg,Drinking
img_38783.jpg,Hair and makeup
img_38784.jpg,Operating the radio
img_38785.jpg,Operating the radio
img_38786.jpg,Hair and makeup
img_38787.jpg,Operating the radio
img_38788.jpg,Reaching behind
img_38789.jpg,Texting - left
img_38791.jpg,Reaching behind
img_38792.jpg,Talking on the phone - left
img_38793.jpg,Operating the radio
img_38794.jpg,Hair and makeup
img_38795.jpg,Talking on the phone - left
img_38796.jpg,Safe driving
img_38797.jpg,Drinking
img_38798.jpg,Safe driving
img_38799.jpg,Operating the radio
img_388.jpg,Safe driving
img_3880.jpg,Texting - left
img_38800.jpg,Texting - left
img_38801.jpg,Reaching behind
img_38802.jpg,Talking on the phone - left
img_38803.jpg,Hair and makeup
img_38804.jpg,Operating the radio
img_38805.jpg,Drinking
img_38806.jpg,Hair and makeup
img_38808.jpg,Texting - left
img_38809.jpg,Safe driving
img_3881.jpg,Texting - left
img_38810.jpg,Safe driving
img_38812.jpg,Drinking
img_38814.jpg,Safe driving
img_38815.jpg,Hair and makeup
img_38816.jpg,Hair and makeup
img_3882.jpg,Operating the radio
img_38820.jpg,Texting - right
img_38821.jpg,Operating the radio
img_38822.jpg,Reaching behind
img_38823.jpg,Texting - left
img_38825.jpg,Reaching behind
img_38826.jpg,Drinking
img_38827.jpg,Talking on the phone - right
img_38828.jpg,Hair and makeup
img_38829.jpg,Operating the radio
img_3883.jpg,Talking on the phone - left
img_38830.jpg,Operating the radio
img_38831.jpg,Talking on the phone - right
img_38832.jpg,Talking on the phone - left
img_38833.jpg,Texting - left
img_38834.jpg,Hair and makeup
img_38835.jpg,Safe driving
img_38837.jpg,Hair and makeup
img_38838.jpg,Talking to passenger
img_38839.jpg,Operating the radio
img_3884.jpg,Operating the radio
img_38840.jpg,Drinking
img_38842.jpg,Safe driving
img_38844.jpg,Safe driving
img_38845.jpg,Hair and makeup
img_38846.jpg,Talking on the phone - right
